#water:128, A2:5
474 atoms
3 atom types
  -23.08    22.76 xlo xhi
  -22.93    22.39 ylo yhi
  -22.94    23.04 zlo zhi

Masses

1 12.0107  # C
2  1.0080  # H
3 15.9994  # O

Atoms  # charge

    63   2 0.0            -4.551251      -11.641435      -18.717745
    64   3 0.0           -13.505648       -9.678514      -14.645356
    65   2 0.0           -14.286352      -10.014325      -15.135887
    66   2 0.0           -12.845803       -9.462215      -15.338686
    67   3 0.0           -12.292908      -10.648463       10.958765
    68   2 0.0           -11.940294      -11.543517       11.152235
    69   2 0.0           -12.500059      -10.263461       11.837257
    70   3 0.0           -16.277927       13.846334       18.693597
    71   2 0.0           -16.000038       14.263769       19.537051
    72   2 0.0           -17.144937       14.254968       18.483359
    73   3 0.0            11.585002      -20.457815        7.187132
    74   2 0.0            10.679791      -20.675520        7.497110
    75   2 0.0            12.079645      -21.303734        7.238475
    76   3 0.0            18.639686        5.179663      -10.952984
    77   2 0.0            18.974470        4.305685      -11.247890
    78   2 0.0            18.288500        5.602773      -11.765716
    79   3 0.0            15.725209      -19.347148        9.140328
    80   2 0.0            16.100527      -18.737137        8.469574
    81   2 0.0            15.424377      -18.764971        9.870710
    82   3 0.0             3.866083      -13.488646       -2.696202
    83   2 0.0             4.626153      -12.909072       -2.474220
    84   2 0.0             3.389308      -13.615608       -1.847995
    85   3 0.0           -12.651689      -16.840273      -12.956748
    86   2 0.0           -12.976935      -16.392959      -13.767311
    87   2 0.0           -13.459159      -17.180126      -12.514729
    88   3 0.0            20.572697        7.325649       -5.112145
    89   2 0.0            19.602544        7.239692       -5.231735
    90   2 0.0            20.783671        8.237232       -5.407771
    91   3 0.0           -22.093956       18.117364       -8.012995
    92   2 0.0           -22.165312       17.331526       -7.429681
    93   2 0.0           -21.954769       18.872978       -7.402616
    94   3 0.0             1.594363       13.087787      -14.122370
    95   2 0.0             2.081094       13.738335      -13.572125
    96   2 0.0             0.647199       13.314791      -14.003047
    97   3 0.0           -21.428840       12.460837      -21.240839
    98   2 0.0           -20.821485       12.093730      -21.918511
    99   2 0.0           -20.877489       13.081091      -20.717212
   100   3 0.0           -13.789650       21.585948      -11.840088
   101   2 0.0           -13.439267       22.236298      -11.194205
   102   2 0.0           -14.531248       21.142650      -11.374891
   103   3 0.0            20.217315      -15.116717       21.382530
   104   2 0.0            19.619733      -14.476906       21.825730
   105   2 0.0            20.687947      -15.570958       22.114006
   106   3 0.0            -5.263788        0.200300       18.842233
   107   2 0.0            -5.495408        0.760982       18.070950
   108   2 0.0            -5.131918       -0.698235       18.470571
   109   3 0.0            -2.228500      -19.531135        1.724146
   110   2 0.0            -2.948475      -19.007512        2.136872
   111   2 0.0            -2.206432      -19.236300        0.788479
   112   3 0.0            17.725011        0.891666      -20.910608
   113   2 0.0            18.559614        1.171303      -21.344348
   114   2 0.0            17.045752        0.937103      -21.617312
   115   3 0.0            -0.321792       -7.986783       21.685496
   116   2 0.0            -1.040360       -8.008585       22.353383
   117   2 0.0             0.341816       -7.361990       22.049014
   118   3 0.0           -10.505937       -3.752926       -8.236316
   119   2 0.0           -11.381540       -3.427005       -8.536287
   120   2 0.0           -10.371449       -3.341173       -7.355827
   121   3 0.0           -21.123572       -0.539289        7.566600
   122   2 0.0           -20.471071        0.193600        7.564885
   123   2 0.0           -20.914669       -1.065105        6.764874
   124   3 0.0            10.338574      -15.477712       18.857743
   125   2 0.0            10.008740      -15.637398       17.947470
   126   2 0.0             9.783082      -14.746089       19.202771
   127   3 0.0            12.252877        8.782329      -17.714347
   128   2 0.0            12.431977        9.538314      -17.114932
   129   2 0.0            12.107740        8.016474      -17.118285
   130   3 0.0            -1.270102      -15.619723      -13.524883
   131   2 0.0            -1.281740      -14.770145      -13.033995
   132   2 0.0            -0.920751      -16.276319      -12.884786
   133   3 0.0           -16.304645       -2.800416        5.408199
   134   2 0.0           -15.567431       -2.220091        5.120751
   135   2 0.0           -16.019895       -3.159075        6.276052
   136   3 0.0           -22.652205       -3.136425       10.186096
   137   2 0.0           -22.929471       -2.204463       10.318225
   138   2 0.0           -22.333136       -3.431970       11.065718
   139   3 0.0             8.834548        5.621340       -9.583265
   140   2 0.0             8.154732        5.695728      -10.286972
   141   2 0.0             9.624961        5.253643      -10.033747
   142   3 0.0           -19.815673       -7.332807      -10.397560
   143   2 0.0           -20.505056       -7.090149       -9.742766
   144   2 0.0           -18.979041       -7.358588       -9.885436
   145   3 0.0            -1.934377       -6.421762       17.312878
   146   2 0.0            -2.570265       -6.602550       18.038034
   147   2 0.0            -1.111367       -6.135831       17.764305
   148   3 0.0            20.943763        5.087786       -8.927199
   149   2 0.0            20.346575        4.317191       -8.815674
   150   2 0.0            20.475835        5.834344       -8.495246
   151   3 0.0            -6.406454      -21.730775      -10.355511
   152   2 0.0            -7.169868      -22.107156       -9.867223
   153   2 0.0            -6.751464      -21.538197      -11.253715
   154   3 0.0             0.707817      -22.248366      -21.031062
   155   2 0.0            -0.033135      -22.777882      -21.396426
   156   2 0.0             0.816910      -21.501016      -21.657523
   157   3 0.0            11.052543       -3.564553      -10.727449
   158   2 0.0            10.503066       -4.225558      -11.200772
   159   2 0.0            10.703981       -3.556907       -9.810206
   160   3 0.0            -7.847544        3.692129        3.213403
   161   2 0.0            -7.421453        4.228842        2.511068
   162   2 0.0            -7.416657        2.812447        3.155226
   163   3 0.0            10.728549       10.191136       -6.368558
   164   2 0.0            10.293856        9.334055       -6.566908
   165   2 0.0            11.546927       10.190354       -6.909988
   166   3 0.0            19.716557        2.413549       -6.014257
   167   2 0.0            19.057726        1.696134       -5.895323
   168   2 0.0            19.216540        3.243597       -5.859690
   169   3 0.0             2.335666       12.701496       -4.653116
   170   2 0.0             3.036172       13.388366       -4.672865
   171   2 0.0             1.506507       13.180352       -4.867776
   172   3 0.0            14.302557       16.004255        1.311529
   173   2 0.0            14.776866       16.688697        1.830623
   174   2 0.0            13.380305       16.027926        1.645864
   175   3 0.0           -17.444864      -16.698592        8.509735
   176   2 0.0           -16.954230      -17.104882        7.763348
   177   2 0.0           -16.877822      -15.956263        8.810235
   178   3 0.0            -3.457911      -22.316243       -7.501843
   179   2 0.0            -4.340323      -21.924077       -7.327364
   180   2 0.0            -2.828518      -21.567825       -7.420456
   181   3 0.0             2.291102       21.283278       12.732947
   182   2 0.0             1.847617       21.423682       13.596947
   183   2 0.0             2.871317       20.504014       12.870735
   184   3 0.0             1.254262       17.164163       -1.948643
   185   2 0.0             2.202133       16.917418       -1.889096
   186   2 0.0             1.250080       18.145009       -1.977141
   187   3 0.0            -0.241457      -18.764316      -20.645828
   188   2 0.0            -0.767769      -19.287219      -21.288055
   189   2 0.0             0.434515      -18.304496      -21.188522
   190   3 0.0             1.512083       -6.057820       16.102744
   191   2 0.0             1.674563       -6.980449       15.810779
   192   2 0.0             1.747286       -5.502903       15.328383
   193   3 0.0           -11.916155      -20.568156      -11.947087
   194   2 0.0           -12.504133      -20.412620      -11.177036
   195   2 0.0           -11.012301      -20.374752      -11.617648
   196   3 0.0            22.297521       -6.223999      -12.203882
   197   2 0.0            22.610794       -6.935129      -11.604681
   198   2 0.0            21.852216       -5.576614      -11.616104
   199   3 0.0             0.413340       16.433697       10.224982
   200   2 0.0             0.387144       17.235680        9.660159
   201   2 0.0             0.796808       15.734594        9.653060
   202   3 0.0            12.592152       -2.136430      -17.107338
   203   2 0.0            12.597709       -2.898437      -16.489112
   204   2 0.0            13.225071       -2.381694      -17.815962
   205   3 0.0            -3.571062       20.181858       15.763165
   206   2 0.0            -3.971220       20.649296       14.998793
   207   2 0.0            -4.301624       20.086405       16.411281
   208   3 0.0            18.093357        1.046662        1.437534
   209   2 0.0            18.662008        0.596108        2.098234
   210   2 0.0            17.801558        1.873666        1.877766
   211   3 0.0            22.315839        3.213328        1.478985
   212   2 0.0            21.898146        2.576241        0.860487
   213   2 0.0            21.568187        3.611017        1.974714
   214   3 0.0            -1.578080        5.365747        7.726783
   215   2 0.0            -1.325839        6.044774        7.064828
   216   2 0.0            -2.537056        5.216263        7.582186
   217   3 0.0             1.659801       -1.575133       10.702881
   218   2 0.0             2.459313       -1.008806       10.757139
   219   2 0.0             1.647703       -1.906931        9.779489
   220   3 0.0             3.742204      -11.801155        4.363918
   221   2 0.0             3.586164      -11.062583        4.990855
   222   2 0.0             3.620985      -12.615416        4.897935
   223   3 0.0            -5.050172       10.431802        2.330495
   224   2 0.0            -4.208904       10.063500        1.984792
   225   2 0.0            -5.709780       10.260275        1.624532
   226   3 0.0             6.966890      -11.433672       -6.720302
   227   2 0.0             7.201303      -11.858737       -7.573096
   228   2 0.0             7.196145      -12.098176       -6.035638
   229   3 0.0            -4.092247       14.038094       -4.416430
   230   2 0.0            -3.325248       14.643476       -4.326354
   231   2 0.0            -3.721967       13.139600       -4.280454
   232   3 0.0            12.144525       16.158013        8.255003
   233   2 0.0            12.438684       16.976499        8.709358
   234   2 0.0            12.731647       15.452151        8.601319
   235   3 0.0             4.564724       18.534808        3.544132
   236   2 0.0             5.247623       18.583524        2.841165
   237   2 0.0             3.708187       18.581070        3.067588
   238   3 0.0           -16.070555      -17.613069       12.327901
   239   2 0.0           -17.004306      -17.731787       12.605215
   240   2 0.0           -15.538869      -17.932020       13.088472
   241   3 0.0            14.080787       15.373207       11.664458
   242   2 0.0            14.135901       14.404268       11.519514
   243   2 0.0            14.100128       15.764508       10.764793
   244   3 0.0            -8.332766        7.598718      -17.768089
   245   2 0.0            -9.115594        8.061212      -17.399080
   246   2 0.0            -8.144591        6.874866      -17.132860
   247   3 0.0            -6.606684       -4.055253       13.744054
   248   2 0.0            -6.165744       -4.686252       13.135532
   249   2 0.0            -7.335980       -4.567893       14.154195
   250   3 0.0           -14.161264      -13.412826       10.777537
   251   2 0.0           -13.666158      -14.259085       10.737506
   252   2 0.0           -14.877218      -13.507595       10.113220
   253   3 0.0             2.767020       -0.376948      -14.547338
   254   2 0.0             2.566421        0.486666      -14.967835
   255   2 0.0             3.733805       -0.496589      -14.665243
   256   3 0.0            20.814459      -21.330006        7.049494
   257   2 0.0            21.187573      -21.227462        6.147741
   258   2 0.0            20.845912      -20.430122        7.439504
   259   3 0.0             3.560843        5.024361       22.035205
   260   2 0.0             4.038654        5.099591       22.888976
   261   2 0.0             3.280455        5.940074       21.821334
   262   3 0.0           -11.557303      -22.347266       14.234085
   263   2 0.0           -10.987027      -22.695946       14.952484
   264   2 0.0           -12.198107      -21.756394       14.684783
   265   3 0.0             5.712034        5.792379      -17.302452
   266   2 0.0             6.120811        5.093920      -17.857379
   267   2 0.0             6.171868        6.620272      -17.559422
   268   3 0.0            -7.912452      -20.399699        8.245603
   269   2 0.0            -8.696218      -20.975870        8.116663
   270   2 0.0            -7.890662      -20.215087        9.209103
   271   3 0.0            12.592928        5.016771      -20.945309
   272   2 0.0            13.383004        4.689375      -21.426433
   273   2 0.0            11.977857        5.320260      -21.647072
   274   3 0.0            -9.281527      -19.265595       18.735915
   275   2 0.0            -8.990731      -18.640730       18.037440
   276   2 0.0            -8.903518      -20.132049       18.472751
   277   3 0.0            -8.790104        4.558881       11.122688
   278   2 0.0            -8.707880        5.505870       10.879094
   279   2 0.0            -9.481406        4.203329       10.523879
   280   3 0.0           -11.015549      -14.963373      -15.313506
   281   2 0.0           -11.984748      -14.810277      -15.323670
   282   2 0.0           -10.818544      -15.273605      -14.403652
   283   3 0.0             1.899843      -10.227754      -22.182987
   284   2 0.0             2.351958      -10.868685      -22.772638
   285   2 0.0             1.445173       -9.604326      -22.789205
   286   3 0.0            -0.490074        9.001729        8.771229
   287   2 0.0            -0.653383        9.721109        8.124150
   288   2 0.0            -0.798201        8.184740        8.323484
   289   3 0.0            17.159236        2.289692       18.691958
   290   2 0.0            17.629431        2.724044       17.948221
   291   2 0.0            16.501850        2.951723       18.996009
   292   3 0.0            21.561654      -13.445666       20.290893
   293   2 0.0            22.271104      -13.529822       19.618221
   294   2 0.0            20.748826      -13.249649       19.777303
   295   3 0.0            21.492406        1.668015      -12.334213
   296   2 0.0            22.161953        2.166546      -12.850025
   297   2 0.0            20.838318        1.362164      -12.998677
   298   3 0.0             3.944497      -18.971760       -0.309443
   299   2 0.0             4.850146      -19.139764        0.028881
   300   2 0.0             3.853941      -19.558712       -1.090580
   301   3 0.0            -5.173122        7.385067      -21.625241
   302   2 0.0            -4.877152        7.418590      -20.690273
   303   2 0.0            -5.817778        8.119715      -21.712419
   304   3 0.0            14.923743      -18.572288      -16.344040
   305   2 0.0            15.049874      -17.805719      -16.943498
   306   2 0.0            15.409650      -19.309775      -16.771703
   307   3 0.0            20.559625        9.961636      -14.409406
   308   2 0.0            20.176284       10.789125      -14.771620
   309   2 0.0            21.199623       10.257531      -13.726957
   310   3 0.0            14.784736      -20.851554      -11.431277
   311   2 0.0            15.268407      -21.054111      -12.260687
   312   2 0.0            14.935754      -19.894102      -11.278415
   313   3 0.0             8.872132      -21.567136       21.205621
   314   2 0.0             8.007015      -22.017419       21.097432
   315   2 0.0             9.046103      -21.142883       20.338078
   316   3 0.0             2.837066       10.480553        2.468097
   317   2 0.0             2.841665        9.832066        1.731665
   318   2 0.0             3.523657       11.139409        2.228533
   319   3 0.0            18.774143       17.821520       16.145854
   320   2 0.0            17.997511       17.618768       16.710320
   321   2 0.0            19.074758       18.708344       16.439215
   322   3 0.0            12.872058      -19.930392       12.936368
   323   2 0.0            12.654911      -19.717845       13.869405
   324   2 0.0            13.698339      -20.457596       12.983312
   325   3 0.0             0.038777       -1.207294       18.205438
   326   2 0.0            -0.247225       -2.015033       17.727264
   327   2 0.0             0.400797       -1.533134       19.057294
   328   3 0.0            -7.476549      -17.348824      -16.438948
   329   2 0.0            -8.054262      -17.563282      -17.202586
   330   2 0.0            -6.574055      -17.277270      -16.817462
   331   3 0.0             7.610615       11.328068       18.822947
   332   2 0.0             8.582238       11.438649       18.741650
   333   2 0.0             7.493318       10.545109       19.402691
   334   3 0.0            -5.252359        9.948551      -20.150670
   335   2 0.0            -4.733247        9.527021      -19.432532
   336   2 0.0            -5.538853       10.811576      -19.781893
   337   3 0.0            -5.354671        4.886551       11.486927
   338   2 0.0            -5.026438        4.414882       10.691515
   339   2 0.0            -4.568871        5.350838       11.847263
   340   3 0.0           -21.591354        7.470084        9.946441
   341   2 0.0           -20.661019        7.672331        9.708827
   342   2 0.0           -22.116940        7.744535        9.164569
   343   3 0.0            15.674541       -7.495810       21.818573
   344   2 0.0            15.063158       -7.905342       21.169434
   345   2 0.0            15.594874       -6.529800       21.665717
   346   3 0.0           -16.132132       10.338513        4.081090
   347   2 0.0           -16.149159       10.097774        5.032217
   348   2 0.0           -16.983047       10.800752        3.922447
   349   3 0.0            13.064294       19.090605       10.026198
   350   2 0.0            12.831078       19.914026       10.506277
   351   2 0.0            13.710805       18.634516       10.606624
   352   3 0.0            -4.517040      -16.617586        9.792328
   353   2 0.0            -5.345447      -16.191238       10.100316
   354   2 0.0            -3.844552      -15.903161        9.807978
   355   3 0.0            -2.950373      -21.405022      -14.190089
   356   2 0.0            -3.477111      -22.116776      -13.767192
   357   2 0.0            -3.379324      -21.256485      -15.060046
   358   3 0.0           -16.025706      -12.188624      -15.811412
   359   2 0.0           -15.311198      -12.538226      -15.236829
   360   2 0.0           -16.465164      -11.495098      -15.274023
   361   3 0.0           -20.109789      -20.032868        4.985909
   362   2 0.0           -19.554753      -20.161866        4.187046
   363   2 0.0           -20.997988      -19.798329        4.640971
   364   3 0.0           -16.434972        2.757034        2.437600
   365   2 0.0           -17.331653        2.359176        2.461269
   366   2 0.0           -15.819470        1.997278        2.520169
   367   3 0.0            18.708122        8.774998      -17.814467
   368   2 0.0            18.209209        9.618194      -17.869190
   369   2 0.0            19.453588        8.881514      -18.443612
   370   3 0.0           -11.259036      -19.831607      -19.232784
   371   2 0.0           -11.079634      -20.790034      -19.122690
   372   2 0.0           -11.040345      -19.432392      -18.363480
   373   3 0.0            -7.506096       18.349053       16.147371
   374   2 0.0            -7.771330       17.404313       16.144946
   375   2 0.0            -8.210369       18.807643       16.653911
   376   3 0.0             5.636739       -3.633584        0.406995
   377   2 0.0             6.347148       -4.002966        0.974238
   378   2 0.0             6.037838       -2.845847       -0.019008
   379   3 0.0           -11.638219       18.764223       12.276894
   380   2 0.0           -11.874055       19.643407       11.910419
   381   2 0.0           -12.475808       18.412442       12.647816
   382   3 0.0             1.541031       -6.477784        5.597915
   383   2 0.0             1.010969       -7.253502        5.881082
   384   2 0.0             0.916096       -5.721720        5.624608
   385   1 0.0            -2.661212        4.286055        4.833040
   386   1 0.0            -2.054459        3.510949        3.882172
   387   1 0.0            -2.790572        2.531771        3.166548
   388   1 0.0            -4.172650        2.365454        3.451226
   389   1 0.0            -4.773524        3.183747        4.442247
   390   1 0.0            -4.037989        4.120378        5.116629
   391   2 0.0            -1.134304        1.844521        1.962073
   392   2 0.0            -2.089627        5.030900        5.373645
   393   2 0.0            -0.999689        3.633842        3.660982
   394   1 0.0            -2.189691        1.713469        2.175515
   395   1 0.0            -4.908766        1.386265        2.735589
   396   2 0.0            -5.828910        3.052712        4.655705
   397   2 0.0            -4.506914        4.740014        5.871559
   398   1 0.0            -4.302011        0.611171        1.784731
   399   1 0.0            -2.925220        0.776847        1.501140
   400   2 0.0            -5.963534        1.263378        2.956789
   401   2 0.0            -4.873582       -0.133678        1.244115
   402   2 0.0            -2.456309        0.157205        0.746206
   403   1 0.0             8.723663        0.598039       -0.915345
   404   1 0.0             8.554003        1.956062       -0.906451
   405   1 0.0             7.254239        2.524700       -0.900746
   406   1 0.0             6.125421        1.661798       -0.904401
   407   1 0.0             6.333201        0.258402       -0.913643
   408   1 0.0             7.599178       -0.261556       -0.918987
   409   2 0.0             7.911625        4.582368       -0.888749
   410   2 0.0             9.720779        0.174366       -0.919644
   411   2 0.0             9.412325        2.619269       -0.903627
   412   1 0.0             7.046457        3.928112       -0.891503
   413   1 0.0             4.825646        2.230448       -0.898693
   414   2 0.0             5.468048       -0.395873       -0.916398
   415   2 0.0             7.746455       -1.334877       -0.926036
   416   1 0.0             4.655996        3.588459       -0.889799
   417   1 0.0             5.780493        4.448065       -0.886159
   418   2 0.0             3.967331        1.567233       -0.901521
   419   2 0.0             3.658887        4.012150       -0.885499
   420   2 0.0             5.633199        5.521383       -0.879109
   421   1 0.0           -11.470955        2.152377      -14.676565
   422   1 0.0           -10.968275        1.320846      -15.640389
   423   1 0.0            -9.585335        1.329771      -15.956875
   424   1 0.0            -8.724749        2.217536      -15.256798
   425   1 0.0            -9.275189        3.067417      -14.263070
   426   1 0.0           -10.613674        3.036739      -13.979171
   427   2 0.0            -9.696255       -0.195928      -17.482076
   428   2 0.0           -12.528729        2.137386      -14.442798
   429   2 0.0           -11.620864        0.641221      -16.177797
   430   1 0.0            -9.034888        0.479879      -16.950614
   431   1 0.0            -7.341793        2.226454      -15.573289
   432   2 0.0            -8.613840        3.743232      -13.731595
   433   2 0.0           -11.023551        3.690111      -13.218340
   434   1 0.0            -6.839126        1.394927      -16.537106
   435   1 0.0            -7.696416        0.510556      -17.234509
   436   2 0.0            -6.689214        2.906084      -15.035879
   437   2 0.0            -5.781354        1.409903      -16.770885
   438   2 0.0            -7.286523       -0.142811      -17.995336
   439   1 0.0            -9.961262       -2.268998       -4.881320
   440   1 0.0           -11.212720       -1.822769       -4.552958
   441   1 0.0           -11.891667       -2.336970       -3.418324
   442   1 0.0           -11.252402       -3.326062       -2.623414
   443   1 0.0            -9.955039       -3.768684       -2.989081
   444   1 0.0            -9.324446       -3.254296       -4.089462
   445   2 0.0           -13.672567       -1.139107       -3.662899
   446   2 0.0            -9.451783       -1.869507       -5.749994
   447   2 0.0           -11.705212       -1.067859       -5.156391
   448   1 0.0           -13.189045       -1.894342       -3.052652
   449   1 0.0           -11.931360       -3.840262       -1.488767
   450   2 0.0            -9.471497       -4.523917       -2.378849
   451   2 0.0            -8.333685       -3.599451       -4.359684
   452   1 0.0           -13.182807       -3.394032       -1.160415
   453   1 0.0           -13.819631       -2.408724       -1.952281
   454   2 0.0           -11.438861       -4.595173       -0.885343
   455   2 0.0           -13.692300       -3.793511       -0.291742
   456   2 0.0           -14.810391       -2.063578       -1.682046
   457   1 0.0            -1.276102       -1.736585        8.393617
   458   1 0.0            -2.562284       -2.041622        8.748267
   459   1 0.0            -3.630960       -1.166396        8.424726
   460   1 0.0            -3.347234        0.036825        7.724297
   461   1 0.0            -2.004079        0.325564        7.370262
   462   1 0.0            -0.993461       -0.537980        7.695874
   463   2 0.0            -5.185244       -2.375010        9.313404
   464   2 0.0            -0.467483       -2.412117        8.645706
   465   2 0.0            -2.784345       -2.958830        9.283043
   466   1 0.0            -4.974132       -1.455138        8.778764
   467   1 0.0            -4.415927        0.912055        7.400752
   468   2 0.0            -1.792943        1.245431        6.835621
   469   2 0.0             0.028770       -0.307656        7.420638
   470   1 0.0            -5.702095        0.607014        7.755403
   471   1 0.0            -5.984740       -0.591603        8.453154
   472   2 0.0            -4.193855        1.829262        6.865979
   473   2 0.0            -6.510727        1.282534        7.503320
   474   2 0.0            -7.006975       -0.821913        8.728383
