H: 10276, Al1: 6879, O: 5138, O1: 5000, , water number: 5139 lammps data format
27293 atoms
3 atom types
-21.435529 21.438146 xlo xhi
-21.489091 21.435550 ylo yhi
-291.449073 291.409617 zlo zhi

Masses

1 26.9815  # Al
2  1.0080  # H
3 15.9994  # O

Atoms  # charge

3444 1 0.0 -5.467655  -7.846362  10.901604 
3445 1 0.0 -5.467655  -9.871152  8.876814 
3446 1 0.0 -5.467655  -11.895942  6.852024 
3447 1 0.0 -5.467655  -13.920732  4.827234 
3448 1 0.0 -5.467655  -15.945522  2.802444 
3449 1 0.0 -5.467655  -17.970312  0.777654 
3450 1 0.0 -5.467655  -19.995102  -1.247136 
3451 1 0.0 -7.492445  2.277588  19.000764 
3452 1 0.0 -7.492445  0.252798  16.975974 
3453 1 0.0 -7.492445  -1.771992  14.951184 
3454 1 0.0 -7.492445  -3.796782  12.926394 
3455 1 0.0 -7.492445  -5.821572  10.901604 
3456 1 0.0 -7.492445  -7.846362  8.876814 
3457 1 0.0 -7.492445  -9.871152  6.852024 
3458 1 0.0 -7.492445  -11.895942  4.827234 
3459 1 0.0 -7.492445  -13.920732  2.802444 
3460 1 0.0 -7.492445  -15.945522  0.777654 
3461 1 0.0 -7.492445  -17.970312  -1.247136 
3462 1 0.0 -7.492445  -19.995102  -3.271926 
3463 1 0.0 -9.517235  4.302378  19.000764 
3464 1 0.0 -9.517235  2.277588  16.975974 
3465 1 0.0 -9.517235  0.252798  14.951184 
3466 1 0.0 -9.517235  -1.771992  12.926394 
3467 1 0.0 -9.517235  -3.796782  10.901604 
3468 1 0.0 -9.517235  -5.821572  8.876814 
3469 1 0.0 -9.517235  -7.846362  6.852024 
3470 1 0.0 -9.517235  -9.871152  4.827234 
3471 1 0.0 -9.517235  -11.895942  2.802444 
3472 1 0.0 -9.517235  -13.920732  0.777654 
3473 1 0.0 -9.517235  -15.945522  -1.247136 
3474 1 0.0 -9.517235  -17.970312  -3.271926 
3475 1 0.0 -9.517235  -19.995102  -5.296716 
3476 1 0.0 -11.542025  6.327168  19.000764 
3477 1 0.0 -11.542025  4.302378  16.975974 
3478 1 0.0 -11.542025  2.277588  14.951184 
3479 1 0.0 -11.542025  0.252798  12.926394 
3480 1 0.0 -11.542025  -1.771992  10.901604 
3481 1 0.0 -11.542025  -3.796782  8.876814 
3482 1 0.0 -11.542025  -5.821572  6.852024 
3483 1 0.0 -11.542025  -7.846362  4.827234 
3484 1 0.0 -11.542025  -9.871152  2.802444 
3485 1 0.0 -11.542025  -11.895942  0.777654 
3486 1 0.0 -11.542025  -13.920732  -1.247136 
3487 1 0.0 -11.542025  -15.945522  -3.271926 
3488 1 0.0 -11.542025  -17.970312  -5.296716 
3489 1 0.0 -11.542025  -19.995102  -7.321506 
3490 1 0.0 -13.566815  8.351958  19.000764 
3491 1 0.0 -13.566815  6.327168  16.975974 
3492 1 0.0 -13.566815  4.302378  14.951184 
3493 1 0.0 -13.566815  2.277588  12.926394 
3494 1 0.0 -13.566815  0.252798  10.901604 
3495 1 0.0 -13.566815  -1.771992  8.876814 
3496 1 0.0 -13.566815  -3.796782  6.852024 
3497 1 0.0 -13.566815  -5.821572  4.827234 
3498 1 0.0 -13.566815  -7.846362  2.802444 
3499 1 0.0 -13.566815  -9.871152  0.777654 
3500 1 0.0 -13.566815  -11.895942  -1.247136 
3501 1 0.0 -13.566815  -13.920732  -3.271926 
3502 1 0.0 -13.566815  -15.945522  -5.296716 
3503 1 0.0 -13.566815  -17.970312  -7.321506 
3504 1 0.0 -13.566815  -19.995102  -9.346296 
3505 1 0.0 -15.591605  10.376748  19.000764 
3506 1 0.0 -15.591605  8.351958  16.975974 
3507 1 0.0 -15.591605  6.327168  14.951184 
3508 1 0.0 -15.591605  4.302378  12.926394 
3509 1 0.0 -15.591605  2.277588  10.901604 
3510 1 0.0 -15.591605  0.252798  8.876814 
3511 1 0.0 -15.591605  -1.771992  6.852024 
3512 1 0.0 -15.591605  -3.796782  4.827234 
3513 1 0.0 -15.591605  -5.821572  2.802444 
3514 1 0.0 -15.591605  -7.846362  0.777654 
3515 1 0.0 -15.591605  -9.871152  -1.247136 
3516 1 0.0 -15.591605  -11.895942  -3.271926 
3517 1 0.0 -15.591605  -13.920732  -5.296716 
3518 1 0.0 -15.591605  -15.945522  -7.321506 
3519 1 0.0 -15.591605  -17.970312  -9.346296 
3520 1 0.0 -15.591605  -19.995102  -11.371086 
3521 1 0.0 -17.616395  12.401538  19.000764 
3522 1 0.0 -17.616395  10.376748  16.975974 
3523 1 0.0 -17.616395  8.351958  14.951184 
3524 1 0.0 -17.616395  6.327168  12.926394 
3525 1 0.0 -17.616395  4.302378  10.901604 
3526 1 0.0 -17.616395  2.277588  8.876814 
3527 1 0.0 -17.616395  0.252798  6.852024 
3528 1 0.0 -17.616395  -1.771992  4.827234 
3529 1 0.0 -17.616395  -3.796782  2.802444 
3530 1 0.0 -17.616395  -5.821572  0.777654 
3531 1 0.0 -17.616395  -7.846362  -1.247136 
3532 1 0.0 -17.616395  -9.871152  -3.271926 
3533 1 0.0 -17.616395  -11.895942  -5.296716 
3534 1 0.0 -17.616395  -13.920732  -7.321506 
3535 1 0.0 -17.616395  -15.945522  -9.346296 
3536 1 0.0 -17.616395  -17.970312  -11.371086 
3537 1 0.0 -17.616395  -19.995102  -13.395876 
3538 1 0.0 -19.641185  14.426328  19.000764 
3539 1 0.0 -19.641185  12.401538  16.975974 
3540 1 0.0 -19.641185  10.376748  14.951184 
3541 1 0.0 -19.641185  8.351958  12.926394 
3542 1 0.0 -19.641185  6.327168  10.901604 
3543 1 0.0 -19.641185  4.302378  8.876814 
3544 1 0.0 -19.641185  2.277588  6.852024 
3545 1 0.0 -19.641185  0.252798  4.827234 
3546 1 0.0 -19.641185  -1.771992  2.802444 
3547 1 0.0 -19.641185  -3.796782  0.777654 
3548 1 0.0 -19.641185  -5.821572  -1.247136 
3549 1 0.0 -19.641185  -7.846362  -3.271926 
3550 1 0.0 -19.641185  -9.871152  -5.296716 
3551 1 0.0 -19.641185  -11.895942  -7.321506 
3552 1 0.0 -19.641185  -13.920732  -9.346296 
3553 1 0.0 -19.641185  -15.945522  -11.371086 
3554 1 0.0 -19.641185  -17.970312  -13.395876 
3555 1 0.0 -19.641185  -19.995102  -15.420666 
3556 1 0.0 10.730665  -19.995102  19.000764 
3557 1 0.0 8.705875  -17.970312  19.000764 
3558 1 0.0 8.705875  -19.995102  16.975974 
3559 1 0.0 6.681085  -15.945522  19.000764 
3560 1 0.0 6.681085  -17.970312  16.975974 
3561 1 0.0 6.681085  -19.995102  14.951184 
3562 1 0.0 4.656295  -13.920732  19.000764 
3563 1 0.0 4.656295  -15.945522  16.975974 
3564 1 0.0 4.656295  -17.970312  14.951184 
3565 1 0.0 4.656295  -19.995102  12.926394 
3566 1 0.0 2.631505  -11.895942  19.000764 
3567 1 0.0 2.631505  -13.920732  16.975974 
3568 1 0.0 2.631505  -15.945522  14.951184 
3569 1 0.0 2.631505  -17.970312  12.926394 
3570 1 0.0 2.631505  -19.995102  10.901604 
3571 1 0.0 0.606715  -9.871152  19.000764 
3572 1 0.0 0.606715  -11.895942  16.975974 
3573 1 0.0 0.606715  -13.920732  14.951184 
3574 1 0.0 0.606715  -15.945522  12.926394 
3575 1 0.0 0.606715  -17.970312  10.901604 
3576 1 0.0 0.606715  -19.995102  8.876814 
3577 1 0.0 -1.418075  -7.846362  19.000764 
3578 1 0.0 -1.418075  -9.871152  16.975974 
3579 1 0.0 -1.418075  -11.895942  14.951184 
3580 1 0.0 -1.418075  -13.920732  12.926394 
3581 1 0.0 -1.418075  -15.945522  10.901604 
3582 1 0.0 -1.418075  -17.970312  8.876814 
3583 1 0.0 -1.418075  -19.995102  6.852024 
3584 1 0.0 -3.442865  -5.821572  19.000764 
3585 1 0.0 -3.442865  -7.846362  16.975974 
3586 1 0.0 -3.442865  -9.871152  14.951184 
3587 1 0.0 -3.442865  -11.895942  12.926394 
3588 1 0.0 -3.442865  -13.920732  10.901604 
3589 1 0.0 -3.442865  -15.945522  8.876814 
3590 1 0.0 -3.442865  -17.970312  6.852024 
3591 1 0.0 -3.442865  -19.995102  4.827234 
3592 1 0.0 -5.467655  -3.796782  19.000764 
3593 1 0.0 -5.467655  -5.821572  16.975974 
3594 1 0.0 -5.467655  -7.846362  14.951184 
3595 1 0.0 -5.467655  -9.871152  12.926394 
3596 1 0.0 -5.467655  -11.895942  10.901604 
3597 1 0.0 -5.467655  -13.920732  8.876814 
3598 1 0.0 -5.467655  -15.945522  6.852024 
3599 1 0.0 -5.467655  -17.970312  4.827234 
3600 1 0.0 -5.467655  -19.995102  2.802444 
3601 1 0.0 -7.492445  -1.771992  19.000764 
3602 1 0.0 -7.492445  -3.796782  16.975974 
3603 1 0.0 -7.492445  -5.821572  14.951184 
3604 1 0.0 -7.492445  -7.846362  12.926394 
3605 1 0.0 -7.492445  -9.871152  10.901604 
3606 1 0.0 -7.492445  -11.895942  8.876814 
3607 1 0.0 -7.492445  -13.920732  6.852024 
3608 1 0.0 -7.492445  -15.945522  4.827234 
3609 1 0.0 -7.492445  -17.970312  2.802444 
3610 1 0.0 -7.492445  -19.995102  0.777654 
3611 1 0.0 -9.517235  0.252798  19.000764 
3612 1 0.0 -9.517235  -1.771992  16.975974 
3613 1 0.0 -9.517235  -3.796782  14.951184 
3614 1 0.0 -9.517235  -5.821572  12.926394 
3615 1 0.0 -9.517235  -7.846362  10.901604 
3616 1 0.0 -9.517235  -9.871152  8.876814 
3617 1 0.0 -9.517235  -11.895942  6.852024 
3618 1 0.0 -9.517235  -13.920732  4.827234 
3619 1 0.0 -9.517235  -15.945522  2.802444 
3620 1 0.0 -9.517235  -17.970312  0.777654 
3621 1 0.0 -9.517235  -19.995102  -1.247136 
3622 1 0.0 -11.542025  2.277588  19.000764 
3623 1 0.0 -11.542025  0.252798  16.975974 
3624 1 0.0 -11.542025  -1.771992  14.951184 
3625 1 0.0 -11.542025  -3.796782  12.926394 
3626 1 0.0 -11.542025  -5.821572  10.901604 
3627 1 0.0 -11.542025  -7.846362  8.876814 
3628 1 0.0 -11.542025  -9.871152  6.852024 
3629 1 0.0 -11.542025  -11.895942  4.827234 
3630 1 0.0 -11.542025  -13.920732  2.802444 
3631 1 0.0 -11.542025  -15.945522  0.777654 
3632 1 0.0 -11.542025  -17.970312  -1.247136 
3633 1 0.0 -11.542025  -19.995102  -3.271926 
3634 1 0.0 -13.566815  4.302378  19.000764 
3635 1 0.0 -13.566815  2.277588  16.975974 
3636 1 0.0 -13.566815  0.252798  14.951184 
3637 1 0.0 -13.566815  -1.771992  12.926394 
3638 1 0.0 -13.566815  -3.796782  10.901604 
3639 1 0.0 -13.566815  -5.821572  8.876814 
3640 1 0.0 -13.566815  -7.846362  6.852024 
3641 1 0.0 -13.566815  -9.871152  4.827234 
3642 1 0.0 -13.566815  -11.895942  2.802444 
3643 1 0.0 -13.566815  -13.920732  0.777654 
3644 1 0.0 -13.566815  -15.945522  -1.247136 
3645 1 0.0 -13.566815  -17.970312  -3.271926 
3646 1 0.0 -13.566815  -19.995102  -5.296716 
3647 1 0.0 -15.591605  6.327168  19.000764 
3648 1 0.0 -15.591605  4.302378  16.975974 
3649 1 0.0 -15.591605  2.277588  14.951184 
3650 1 0.0 -15.591605  0.252798  12.926394 
3651 1 0.0 -15.591605  -1.771992  10.901604 
3652 1 0.0 -15.591605  -3.796782  8.876814 
3653 1 0.0 -15.591605  -5.821572  6.852024 
3654 1 0.0 -15.591605  -7.846362  4.827234 
3655 1 0.0 -15.591605  -9.871152  2.802444 
3656 1 0.0 -15.591605  -11.895942  0.777654 
3657 1 0.0 -15.591605  -13.920732  -1.247136 
3658 1 0.0 -15.591605  -15.945522  -3.271926 
3659 1 0.0 -15.591605  -17.970312  -5.296716 
3660 1 0.0 -15.591605  -19.995102  -7.321506 
3661 1 0.0 -17.616395  8.351958  19.000764 
3662 1 0.0 -17.616395  6.327168  16.975974 
3663 1 0.0 -17.616395  4.302378  14.951184 
3664 1 0.0 -17.616395  2.277588  12.926394 
3665 1 0.0 -17.616395  0.252798  10.901604 
3666 1 0.0 -17.616395  -1.771992  8.876814 
3667 1 0.0 -17.616395  -3.796782  6.852024 
3668 1 0.0 -17.616395  -5.821572  4.827234 
3669 1 0.0 -17.616395  -7.846362  2.802444 
3670 1 0.0 -17.616395  -9.871152  0.777654 
3671 1 0.0 -17.616395  -11.895942  -1.247136 
3672 1 0.0 -17.616395  -13.920732  -3.271926 
3673 1 0.0 -17.616395  -15.945522  -5.296716 
3674 1 0.0 -17.616395  -17.970312  -7.321506 
3675 1 0.0 -17.616395  -19.995102  -9.346296 
3676 1 0.0 -19.641185  10.376748  19.000764 
3677 1 0.0 -19.641185  8.351958  16.975974 
3678 1 0.0 -19.641185  6.327168  14.951184 
3679 1 0.0 -19.641185  4.302378  12.926394 
3680 1 0.0 -19.641185  2.277588  10.901604 
3681 1 0.0 -19.641185  0.252798  8.876814 
3682 1 0.0 -19.641185  -1.771992  6.852024 
3683 1 0.0 -19.641185  -3.796782  4.827234 
3684 1 0.0 -19.641185  -5.821572  2.802444 
3685 1 0.0 -19.641185  -7.846362  0.777654 
3686 1 0.0 -19.641185  -9.871152  -1.247136 
3687 1 0.0 -19.641185  -11.895942  -3.271926 
3688 1 0.0 -19.641185  -13.920732  -5.296716 
3689 1 0.0 -19.641185  -15.945522  -7.321506 
3690 1 0.0 -19.641185  -17.970312  -9.346296 
3691 1 0.0 -19.641185  -19.995102  -11.371086 
3692 1 0.0 6.681085  -19.995102  19.000764 
3693 1 0.0 4.656295  -17.970312  19.000764 
3694 1 0.0 4.656295  -19.995102  16.975974 
3695 1 0.0 2.631505  -15.945522  19.000764 
3696 1 0.0 2.631505  -17.970312  16.975974 
3697 1 0.0 2.631505  -19.995102  14.951184 
3698 1 0.0 0.606715  -13.920732  19.000764 
3699 1 0.0 0.606715  -15.945522  16.975974 
3700 1 0.0 0.606715  -17.970312  14.951184 
3701 1 0.0 0.606715  -19.995102  12.926394 
3702 1 0.0 -1.418075  -11.895942  19.000764 
3703 1 0.0 -1.418075  -13.920732  16.975974 
3704 1 0.0 -1.418075  -15.945522  14.951184 
3705 1 0.0 -1.418075  -17.970312  12.926394 
3706 1 0.0 -1.418075  -19.995102  10.901604 
3707 1 0.0 -3.442865  -9.871152  19.000764 
3708 1 0.0 -3.442865  -11.895942  16.975974 
3709 1 0.0 -3.442865  -13.920732  14.951184 
3710 1 0.0 -3.442865  -15.945522  12.926394 
3711 1 0.0 -3.442865  -17.970312  10.901604 
3712 1 0.0 -3.442865  -19.995102  8.876814 
3713 1 0.0 -5.467655  -7.846362  19.000764 
3714 1 0.0 -5.467655  -9.871152  16.975974 
3715 1 0.0 -5.467655  -11.895942  14.951184 
3716 1 0.0 -5.467655  -13.920732  12.926394 
3717 1 0.0 -5.467655  -15.945522  10.901604 
3718 1 0.0 -5.467655  -17.970312  8.876814 
3719 1 0.0 -5.467655  -19.995102  6.852024 
3720 1 0.0 -7.492445  -5.821572  19.000764 
3721 1 0.0 -7.492445  -7.846362  16.975974 
3722 1 0.0 -7.492445  -9.871152  14.951184 
3723 1 0.0 -7.492445  -11.895942  12.926394 
3724 1 0.0 -7.492445  -13.920732  10.901604 
3725 1 0.0 -7.492445  -15.945522  8.876814 
3726 1 0.0 -7.492445  -17.970312  6.852024 
3727 1 0.0 -7.492445  -19.995102  4.827234 
3728 1 0.0 -9.517235  -3.796782  19.000764 
3729 1 0.0 -9.517235  -5.821572  16.975974 
3730 1 0.0 -9.517235  -7.846362  14.951184 
3731 1 0.0 -9.517235  -9.871152  12.926394 
3732 1 0.0 -9.517235  -11.895942  10.901604 
3733 1 0.0 -9.517235  -13.920732  8.876814 
3734 1 0.0 -9.517235  -15.945522  6.852024 
3735 1 0.0 -9.517235  -17.970312  4.827234 
3736 1 0.0 -9.517235  -19.995102  2.802444 
3737 1 0.0 -11.542025  -1.771992  19.000764 
3738 1 0.0 -11.542025  -3.796782  16.975974 
3739 1 0.0 -11.542025  -5.821572  14.951184 
3740 1 0.0 -11.542025  -7.846362  12.926394 
3741 1 0.0 -11.542025  -9.871152  10.901604 
3742 1 0.0 -11.542025  -11.895942  8.876814 
3743 1 0.0 -11.542025  -13.920732  6.852024 
3744 1 0.0 -11.542025  -15.945522  4.827234 
3745 1 0.0 -11.542025  -17.970312  2.802444 
3746 1 0.0 -11.542025  -19.995102  0.777654 
3747 1 0.0 -13.566815  0.252798  19.000764 
3748 1 0.0 -13.566815  -1.771992  16.975974 
3749 1 0.0 -13.566815  -3.796782  14.951184 
3750 1 0.0 -13.566815  -5.821572  12.926394 
3751 1 0.0 -13.566815  -7.846362  10.901604 
3752 1 0.0 -13.566815  -9.871152  8.876814 
3753 1 0.0 -13.566815  -11.895942  6.852024 
3754 1 0.0 -13.566815  -13.920732  4.827234 
3755 1 0.0 -13.566815  -15.945522  2.802444 
3756 1 0.0 -13.566815  -17.970312  0.777654 
3757 1 0.0 -13.566815  -19.995102  -1.247136 
3758 1 0.0 -15.591605  2.277588  19.000764 
3759 1 0.0 -15.591605  0.252798  16.975974 
3760 1 0.0 -15.591605  -1.771992  14.951184 
3761 1 0.0 -15.591605  -3.796782  12.926394 
3762 1 0.0 -15.591605  -5.821572  10.901604 
3763 1 0.0 -15.591605  -7.846362  8.876814 
3764 1 0.0 -15.591605  -9.871152  6.852024 
3765 1 0.0 -15.591605  -11.895942  4.827234 
3766 1 0.0 -15.591605  -13.920732  2.802444 
3767 1 0.0 -15.591605  -15.945522  0.777654 
3768 1 0.0 -15.591605  -17.970312  -1.247136 
3769 1 0.0 -15.591605  -19.995102  -3.271926 
3770 1 0.0 -17.616395  4.302378  19.000764 
3771 1 0.0 -17.616395  2.277588  16.975974 
3772 1 0.0 -17.616395  0.252798  14.951184 
3773 1 0.0 -17.616395  -1.771992  12.926394 
3774 1 0.0 -17.616395  -3.796782  10.901604 
3775 1 0.0 -17.616395  -5.821572  8.876814 
3776 1 0.0 -17.616395  -7.846362  6.852024 
3777 1 0.0 -17.616395  -9.871152  4.827234 
3778 1 0.0 -17.616395  -11.895942  2.802444 
3779 1 0.0 -17.616395  -13.920732  0.777654 
3780 1 0.0 -17.616395  -15.945522  -1.247136 
3781 1 0.0 -17.616395  -17.970312  -3.271926 
3782 1 0.0 -17.616395  -19.995102  -5.296716 
3783 1 0.0 -19.641185  6.327168  19.000764 
3784 1 0.0 -19.641185  4.302378  16.975974 
3785 1 0.0 -19.641185  2.277588  14.951184 
3786 1 0.0 -19.641185  0.252798  12.926394 
3787 1 0.0 -19.641185  -1.771992  10.901604 
3788 1 0.0 -19.641185  -3.796782  8.876814 
3789 1 0.0 -19.641185  -5.821572  6.852024 
3790 1 0.0 -19.641185  -7.846362  4.827234 
3791 1 0.0 -19.641185  -9.871152  2.802444 
3792 1 0.0 -19.641185  -11.895942  0.777654 
3793 1 0.0 -19.641185  -13.920732  -1.247136 
3794 1 0.0 -19.641185  -15.945522  -3.271926 
3795 1 0.0 -19.641185  -17.970312  -5.296716 
3796 1 0.0 -19.641185  -19.995102  -7.321506 
3797 1 0.0 2.631505  -19.995102  19.000764 
3798 1 0.0 0.606715  -17.970312  19.000764 
3799 1 0.0 0.606715  -19.995102  16.975974 
3800 1 0.0 -1.418075  -15.945522  19.000764 
3801 1 0.0 -1.418075  -17.970312  16.975974 
3802 1 0.0 -1.418075  -19.995102  14.951184 
3803 1 0.0 -3.442865  -13.920732  19.000764 
3804 1 0.0 -3.442865  -15.945522  16.975974 
3805 1 0.0 -3.442865  -17.970312  14.951184 
3806 1 0.0 -3.442865  -19.995102  12.926394 
3807 1 0.0 -5.467655  -11.895942  19.000764 
3808 1 0.0 -5.467655  -13.920732  16.975974 
3809 1 0.0 -5.467655  -15.945522  14.951184 
3810 1 0.0 -5.467655  -17.970312  12.926394 
3811 1 0.0 -5.467655  -19.995102  10.901604 
3812 1 0.0 -7.492445  -9.871152  19.000764 
3813 1 0.0 -7.492445  -11.895942  16.975974 
3814 1 0.0 -7.492445  -13.920732  14.951184 
3815 1 0.0 -7.492445  -15.945522  12.926394 
3816 1 0.0 -7.492445  -17.970312  10.901604 
3817 1 0.0 -7.492445  -19.995102  8.876814 
3818 1 0.0 -9.517235  -7.846362  19.000764 
3819 1 0.0 -9.517235  -9.871152  16.975974 
3820 1 0.0 -9.517235  -11.895942  14.951184 
3821 1 0.0 -9.517235  -13.920732  12.926394 
3822 1 0.0 -9.517235  -15.945522  10.901604 
3823 1 0.0 -9.517235  -17.970312  8.876814 
3824 1 0.0 -9.517235  -19.995102  6.852024 
3825 1 0.0 -11.542025  -5.821572  19.000764 
3826 1 0.0 -11.542025  -7.846362  16.975974 
3827 1 0.0 -11.542025  -9.871152  14.951184 
3828 1 0.0 -11.542025  -11.895942  12.926394 
3829 1 0.0 -11.542025  -13.920732  10.901604 
3830 1 0.0 -11.542025  -15.945522  8.876814 
3831 1 0.0 -11.542025  -17.970312  6.852024 
3832 1 0.0 -11.542025  -19.995102  4.827234 
3833 1 0.0 -13.566815  -3.796782  19.000764 
3834 1 0.0 -13.566815  -5.821572  16.975974 
3835 1 0.0 -13.566815  -7.846362  14.951184 
3836 1 0.0 -13.566815  -9.871152  12.926394 
3837 1 0.0 -13.566815  -11.895942  10.901604 
3838 1 0.0 -13.566815  -13.920732  8.876814 
3839 1 0.0 -13.566815  -15.945522  6.852024 
3840 1 0.0 -13.566815  -17.970312  4.827234 
3841 1 0.0 -13.566815  -19.995102  2.802444 
3842 1 0.0 -15.591605  -1.771992  19.000764 
3843 1 0.0 -15.591605  -3.796782  16.975974 
3844 1 0.0 -15.591605  -5.821572  14.951184 
3845 1 0.0 -15.591605  -7.846362  12.926394 
3846 1 0.0 -15.591605  -9.871152  10.901604 
3847 1 0.0 -15.591605  -11.895942  8.876814 
3848 1 0.0 -15.591605  -13.920732  6.852024 
3849 1 0.0 -15.591605  -15.945522  4.827234 
3850 1 0.0 -15.591605  -17.970312  2.802444 
3851 1 0.0 -15.591605  -19.995102  0.777654 
3852 1 0.0 -17.616395  0.252798  19.000764 
3853 1 0.0 -17.616395  -1.771992  16.975974 
3854 1 0.0 -17.616395  -3.796782  14.951184 
3855 1 0.0 -17.616395  -5.821572  12.926394 
3856 1 0.0 -17.616395  -7.846362  10.901604 
3857 1 0.0 -17.616395  -9.871152  8.876814 
3858 1 0.0 -17.616395  -11.895942  6.852024 
3859 1 0.0 -17.616395  -13.920732  4.827234 
3860 1 0.0 -17.616395  -15.945522  2.802444 
3861 1 0.0 -17.616395  -17.970312  0.777654 
3862 1 0.0 -17.616395  -19.995102  -1.247136 
3863 1 0.0 -19.641185  2.277588  19.000764 
3864 1 0.0 -19.641185  0.252798  16.975974 
3865 1 0.0 -19.641185  -1.771992  14.951184 
3866 1 0.0 -19.641185  -3.796782  12.926394 
3867 1 0.0 -19.641185  -5.821572  10.901604 
3868 1 0.0 -19.641185  -7.846362  8.876814 
3869 1 0.0 -19.641185  -9.871152  6.852024 
3870 1 0.0 -19.641185  -11.895942  4.827234 
3871 1 0.0 -19.641185  -13.920732  2.802444 
3872 1 0.0 -19.641185  -15.945522  0.777654 
3873 1 0.0 -19.641185  -17.970312  -1.247136 
3874 1 0.0 -19.641185  -19.995102  -3.271926 
3875 1 0.0 -1.418075  -19.995102  19.000764 
3876 1 0.0 -3.442865  -17.970312  19.000764 
3877 1 0.0 -3.442865  -19.995102  16.975974 
3878 1 0.0 -5.467655  -15.945522  19.000764 
3879 1 0.0 -5.467655  -17.970312  16.975974 
3880 1 0.0 -5.467655  -19.995102  14.951184 
3881 1 0.0 -7.492445  -13.920732  19.000764 
3882 1 0.0 -7.492445  -15.945522  16.975974 
3883 1 0.0 -7.492445  -17.970312  14.951184 
3884 1 0.0 -7.492445  -19.995102  12.926394 
3885 1 0.0 -9.517235  -11.895942  19.000764 
3886 1 0.0 -9.517235  -13.920732  16.975974 
3887 1 0.0 -9.517235  -15.945522  14.951184 
3888 1 0.0 -9.517235  -17.970312  12.926394 
3889 1 0.0 -9.517235  -19.995102  10.901604 
3890 1 0.0 -11.542025  -9.871152  19.000764 
3891 1 0.0 -11.542025  -11.895942  16.975974 
3892 1 0.0 -11.542025  -13.920732  14.951184 
3893 1 0.0 -11.542025  -15.945522  12.926394 
3894 1 0.0 -11.542025  -17.970312  10.901604 
3895 1 0.0 -11.542025  -19.995102  8.876814 
3896 1 0.0 -13.566815  -7.846362  19.000764 
3897 1 0.0 -13.566815  -9.871152  16.975974 
3898 1 0.0 -13.566815  -11.895942  14.951184 
3899 1 0.0 -13.566815  -13.920732  12.926394 
3900 1 0.0 -13.566815  -15.945522  10.901604 
3901 1 0.0 -13.566815  -17.970312  8.876814 
3902 1 0.0 -13.566815  -19.995102  6.852024 
3903 1 0.0 -15.591605  -5.821572  19.000764 
3904 1 0.0 -15.591605  -7.846362  16.975974 
3905 1 0.0 -15.591605  -9.871152  14.951184 
3906 1 0.0 -15.591605  -11.895942  12.926394 
3907 1 0.0 -15.591605  -13.920732  10.901604 
3908 1 0.0 -15.591605  -15.945522  8.876814 
3909 1 0.0 -15.591605  -17.970312  6.852024 
3910 1 0.0 -15.591605  -19.995102  4.827234 
3911 1 0.0 -17.616395  -3.796782  19.000764 
3912 1 0.0 -17.616395  -5.821572  16.975974 
3913 1 0.0 -17.616395  -7.846362  14.951184 
3914 1 0.0 -17.616395  -9.871152  12.926394 
3915 1 0.0 -17.616395  -11.895942  10.901604 
3916 1 0.0 -17.616395  -13.920732  8.876814 
3917 1 0.0 -17.616395  -15.945522  6.852024 
3918 1 0.0 -17.616395  -17.970312  4.827234 
3919 1 0.0 -17.616395  -19.995102  2.802444 
3920 1 0.0 -19.641185  -1.771992  19.000764 
3921 1 0.0 -19.641185  -3.796782  16.975974 
3922 1 0.0 -19.641185  -5.821572  14.951184 
3923 1 0.0 -19.641185  -7.846362  12.926394 
3924 1 0.0 -19.641185  -9.871152  10.901604 
3925 1 0.0 -19.641185  -11.895942  8.876814 
3926 1 0.0 -19.641185  -13.920732  6.852024 
3927 1 0.0 -19.641185  -15.945522  4.827234 
3928 1 0.0 -19.641185  -17.970312  2.802444 
3929 1 0.0 -19.641185  -19.995102  0.777654 
3930 1 0.0 -5.467655  -19.995102  19.000764 
3931 1 0.0 -7.492445  -17.970312  19.000764 
3932 1 0.0 -7.492445  -19.995102  16.975974 
3933 1 0.0 -9.517235  -15.945522  19.000764 
3934 1 0.0 -9.517235  -17.970312  16.975974 
3935 1 0.0 -9.517235  -19.995102  14.951184 
3936 1 0.0 -11.542025  -13.920732  19.000764 
3937 1 0.0 -11.542025  -15.945522  16.975974 
3938 1 0.0 -11.542025  -17.970312  14.951184 
3939 1 0.0 -11.542025  -19.995102  12.926394 
3940 1 0.0 -13.566815  -11.895942  19.000764 
3941 1 0.0 -13.566815  -13.920732  16.975974 
3942 1 0.0 -13.566815  -15.945522  14.951184 
3943 1 0.0 -13.566815  -17.970312  12.926394 
3944 1 0.0 -13.566815  -19.995102  10.901604 
3945 1 0.0 -15.591605  -9.871152  19.000764 
3946 1 0.0 -15.591605  -11.895942  16.975974 
3947 1 0.0 -15.591605  -13.920732  14.951184 
3948 1 0.0 -15.591605  -15.945522  12.926394 
3949 1 0.0 -15.591605  -17.970312  10.901604 
3950 1 0.0 -15.591605  -19.995102  8.876814 
3951 1 0.0 -17.616395  -7.846362  19.000764 
3952 1 0.0 -17.616395  -9.871152  16.975974 
3953 1 0.0 -17.616395  -11.895942  14.951184 
3954 1 0.0 -17.616395  -13.920732  12.926394 
3955 1 0.0 -17.616395  -15.945522  10.901604 
3956 1 0.0 -17.616395  -17.970312  8.876814 
3957 1 0.0 -17.616395  -19.995102  6.852024 
